,01,02,04,05,06,07,09,10,12,14,15,17,20,23,25,26,45,Inflection,Onset Length,Onset Unity,Offset Length,Offset Unity,SumAmp,TrueInflection,RelativeTime,RelativeSec,Action Num,HandNum,TimeStamp,Small Blind,Big Blind,StartHeroTurn,Game Phase,Hero Chips,Villain Chips,Pot Chips,Hole Cards,Board Cards,Log Line,Win%,RelativeTime,RelativeSec,M Ratio,EV,Pot Odds,Pot Odds CV,Implied Odds,Fold %,Fold Equity,Semi-Bluff Fold %,Time to Act,Relative Bet,Call Stakes,Win/Lose Events,Win/Loss,New Card Events,Calling Events,Betting Events,Bet/Bluff,C/R/F
11,0.0,0.0,0.0,0.0,0.0,0.0,0.10599998831748964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680000066757201,0.3520000040531159,0.0,174.5,6.0,25.0,16.333333333333332,101.33333333333331,1.1259999990463427,1900-01-01 13:10:50.500000,0 days 00:00:04.580000,4.58,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
12,0.0,0.0,0.0,0.0,0.0,0.04599999487400058,0.4139999866485595,0.0,0.07600000500679016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.77777777777783,2.0,1.0,58.0,2269.0,0.5359999865295606,1900-01-01 13:10:51.777778,0 days 00:00:05.857778,5.857778,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
13,0.0,0.4359999954700471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11600000858306893,0.0,176.03333333333333,3.5,4.5,7.5,4.5,0.5520000040531272,1900-01-01 13:10:52.033333,0 days 00:00:06.113333,6.113333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
14,0.0,0.0,0.0,0.0,0.0,0.10399999618530288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940000057220459,0.0,176.33333333333337,3.5,4.5,33.5,684.5,0.2980000019073543,1900-01-01 13:10:52.333333,0 days 00:00:06.413333,6.413333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
15,0.0,0.3560000002384185,0.0,0.0,0.0,0.0,0.0,0.08800001144409175,0.0,0.07200000286102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.53333333333333,2.0,1.0,18.666666666666668,74.33333333333333,0.5160000145435504,1900-01-01 13:10:52.533333,0 days 00:00:06.613333,6.613333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
16,0.0,0.1899999968707561,0.0,0.0,0.0,0.17599997520446786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.98333333333335,1.5,0.5,21.0,450.0,0.3659999720752012,1900-01-01 13:10:52.983333,0 days 00:00:07.063333,7.063333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
17,0.0,0.2199999950826168,0.0,0.0,0.0,0.0,0.0,0.15399998426437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.26666666666665,2.5,0.5,8.0,8.0,0.3739999793469906,1900-01-01 13:10:53.266667,0 days 00:00:07.346667,7.346667,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
18,0.0,0.0,0.0,0.0,0.07000000476837165,0.0,0.0,0.4719999909400939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.58333333333331,2.5,4.5,22.0,0.0,0.5419999957084656,1900-01-01 13:10:53.583333,0 days 00:00:07.663333,7.663333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199999690055847,0.0,0.07199999690055847,0.0,0.2600000008940697,0.0,0.0,1.1279999971389771,0.07200000286102304,0.0,178.30666666666667,3.2,2.7,20.2,447.7,1.6039999946951298,1900-01-01 13:10:54.306667,0 days 00:00:08.386667,8.386667,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000822544105,0.0,0.10199997425079332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.73333333333332,3.5,0.5,30.0,722.0,0.5339999824762174,1900-01-01 13:10:54.733333,0 days 00:00:08.813333,8.813333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
21,0.0,0.11800000667572008,0.0,0.0,0.0,0.0,0.5079999893903733,0.0,0.0,0.45199999213218706,0.0,0.036000004410743684,0.0,0.3460000038146972,0.0,0.0,0.0,179.43333333333337,6.2,5.199999999999998,36.8,1657.7,1.4599999964237895,1900-01-01 13:10:55.433333,0 days 00:00:09.513333,9.513333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
22,0.0,0.8879999876022341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000119209289,0.0,0.0,0.0,0.0,0.0,179.95,6.0,0.0,22.5,144.5,1.2879999995231517,1900-01-01 13:10:55.950000,0 days 00:00:10.030000,10.03,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
23,0.0,0.12200000286102294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380000174045564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0833333333333,4.5,12.5,15.5,220.5,0.6600000202656133,1900-01-01 13:10:57.083333,0 days 00:00:11.163333,11.163333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
24,0.0,0.11200000196695327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214000004529953,0.0,0.0,0.2400000095367432,0.0,0.0,181.51111111111112,2.333333333333333,2.333333333333333,19.33333333333333,320.3333333333333,0.5660000160336267,1900-01-01 13:10:57.511111,0 days 00:00:11.591111,11.591111,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
25,0.0,0.07999999821186071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21800000667572028,0.0,0.0,0.0,0.0,0.0,0.126000002399087,0.0,182.11111111111111,2.333333333333333,2.333333333333333,18.0,157.0,0.4240000072866792,1900-01-01 13:10:58.111111,0 days 00:00:12.191111,12.191111,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
26,0.0,0.0,0.0,0.0,0.5799999907612801,0.5940000027418137,0.3340000003576279,0.6439999967813492,0.0780000001192093,0.0,0.0,0.4520000100135803,0.0,0.0,0.0,0.12399999611079696,1.4140000045299532,182.925,3.875,3.8392857142857135,43.125,4126.410714285715,4.220000001415201,1900-01-01 13:10:58.925000,0 days 00:00:13.005000,13.005,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
27,0.6199999868869782,0.4799999929964544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119999885559083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.36666666666667,8.0,13.0,36.66666666666666,261.3333333333333,1.3119999684393235,1900-01-01 13:10:59.366667,0 days 00:00:13.446667,13.446667,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
28,0.0,0.0,0.0,0.0,0.0,0.10999999940395357,0.0,0.0,0.0,0.0,0.0,0.2280000448226929,0.0,0.0,0.0,0.0,0.0,183.51666666666665,6.5,40.5,13.5,4.5,0.3380000442266464,1900-01-01 13:10:59.516667,0 days 00:00:13.596667,13.596667,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
29,0.0,0.0,0.0,0.0,0.0,0.0,0.02600000202655792,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000033527613,0.0,0.0,0.0,183.71666666666664,5.0,18.0,106.0,10368.0,0.4260000053787394,1900-01-01 13:10:59.716667,0 days 00:00:13.796667,13.796667,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
30,0.0,0.0,0.0,0.0,0.0,0.16799999922513958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16599999666213988,0.0,0.0,183.95,5.5,12.5,7.5,12.5,0.3339999958872681,1900-01-01 13:10:59.950000,0 days 00:00:14.030000,14.03,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
31,0.0,0.3600000038743019,0.0,0.0,0.0,0.0,0.0,0.07000000178813934,0.0,0.0,0.0,0.1899999856948853,0.0,0.0,0.13600000441074378,0.0,0.0,184.25833333333333,2.5,3.0,10.75,30.25,0.7559999957680645,1900-01-01 13:11:00.258333,0 days 00:00:14.338333,14.338333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
32,0.16599999666213985,0.041999995708465576,0.0,0.0,0.0,0.0,0.03400000035762785,0.0,0.0,0.3359999984502793,0.0,0.4440000057220459,0.0,0.0,0.08400000333786006,0.0,0.0,184.94444444444446,2.333333333333333,1.0666666666666669,26.16666666666667,398.9666666666667,1.106000000238453,1900-01-01 13:11:00.944444,0 days 00:00:15.024444,15.024444,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
33,0.0,0.3379999950528145,0.0,0.0,0.0,0.0,0.1339999914169312,0.17800000049173836,0.0,0.0,0.0,0.0,0.0,0.0,0.20400000214576725,0.0,0.0,185.5833333333333,2.75,2.9166666666666665,19.25,194.91666666666663,0.8539999891072512,1900-01-01 13:11:01.583333,0 days 00:00:15.663333,15.663333,0,1,"13:10:45,920",10,20,True,PREFLOP,4990,4980,30,"[?s,?h]",,"PREFLOP
",?,0 days 00:00:00.000000000,0.0,?,?,?,?,?,?,?,?,?,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,"13:11:02,067",10,20,False,PREFLOP,4980,4980,40,"[?s,?h]",,"Guest15166 calls $10.
",?,0 days 00:00:16.147000000,16.147,166.0,?,0.25,?,?,?,?,?,16.147,0.060240963855421686,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
35,0.0,0.0759999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479999959468842,0.0,0.30600001811981203,0.0,0.0,0.0,0.0,0.0,186.75555555555562,2.6666666666666665,1.3333333333333333,8.333333333333334,16.333333333333332,0.43000001311301617,1900-01-01 13:11:02.755556,0 days 00:00:16.835556,16.835556,2,1,"13:11:02,119",10,20,True,PREFLOP,4980,4960,60,"[?s,?h]",,"Guest84440 bets $20.
",?,0 days 00:00:16.199000000,16.199,165.33333333333334,?,?,?,?,?,?,?,0.052000000000003155,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Call Response
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092000013589859,0.0,0.5919999837875366,0.0,0.0,0.0,0.0,0.0,187.1833333333333,4.5,0.5,20.5,420.5,0.6839999973773843,1900-01-01 13:11:03.183333,0 days 00:00:17.263333,17.263333,2,1,"13:11:02,119",10,20,True,PREFLOP,4980,4960,60,"[?s,?h]",,"Guest84440 bets $20.
",?,0 days 00:00:16.199000000,16.199,165.33333333333334,?,?,?,?,?,?,?,0.052000000000003155,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Call Response
37,0.0,0.3700000017881394,0.0,0.0,0.0,0.0,0.02000000476837149,0.0,0.0,0.2919999837875367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.61111111111111,2.333333333333333,0.33333333333333337,29.66666666666667,261.3333333333333,0.6819999903440532,1900-01-01 13:11:03.611111,0 days 00:00:17.691111,17.691111,2,1,"13:11:02,119",10,20,True,PREFLOP,4980,4960,60,"[?s,?h]",,"Guest84440 bets $20.
",?,0 days 00:00:16.199000000,16.199,165.33333333333334,?,?,?,?,?,?,?,0.052000000000003155,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Call Response
38,0.0,0.0,0.0,0.0,0.10999999642372132,0.2380000006407499,0.15999999046325686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.17777777777775,3.0,1.0,41.333333333333336,1746.3333333333335,0.5079999875277394,1900-01-01 13:11:04.177778,0 days 00:00:18.257778,18.257778,2,1,"13:11:02,119",10,20,True,PREFLOP,4980,4960,60,"[?s,?h]",,"Guest84440 bets $20.
",?,0 days 00:00:16.199000000,16.199,165.33333333333334,?,?,?,?,?,?,?,0.052000000000003155,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Call Response
39,0.0,0.3759999960660935,0.0,0.0,0.0,0.0,0.1560000061988831,0.24800000786781315,0.0,0.15000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.34166666666667,3.25,0.9166666666666666,19.75,58.25,0.9300000101328294,1900-01-01 13:11:05.341667,0 days 00:00:19.421667,19.421667,2,1,"13:11:02,119",10,20,True,PREFLOP,4980,4960,60,"[?s,?h]",,"Guest84440 bets $20.
",?,0 days 00:00:16.199000000,16.199,165.33333333333334,?,?,?,?,?,?,?,0.052000000000003155,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Call Response
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,1,"13:11:05,412",10,20,False,PREFLOP,4960,4960,80,"[?s,?h]",,"Guest15166 calls $20.
",?,0 days 00:00:19.492000000,19.492,165.33333333333334,?,0.25,?,?,?,?,?,3.2929999999999993,0.12096774193548386,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
41,0.0,0.0,0.0859999984502792,0.0,0.0,0.17999999523162868,0.0,0.05399998426437391,0.0,0.1779999986290932,0.0,0.3159999936819077,0.0,0.0,0.0,0.04200000762939449,0.25799999833107,190.34583333333333,4.375,9.696428571428571,23.5,953.4285714285713,1.1139999762178263,1900-01-01 13:11:06.345833,0 days 00:00:20.425833,20.425833,4,1,"13:11:05,460",10,20,False,FLOP,4960,4960,80,"[?s,?h]","[2h,Ah,Ts]","FLOP [board cards 2h,Ah,Ts]
",?,0 days 00:00:19.540000000,19.54,165.33333333333334,?,?,?,?,?,?,?,0.047999999999998266,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
42,0.261999997869134,0.0,0.1800000131130219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259999513626098,0.0,0.0,190.77777777777783,3.333333333333333,0.33333333333333337,17.0,183.0,1.0679999623447711,1900-01-01 13:11:06.777778,0 days 00:00:20.857778,20.857778,4,1,"13:11:05,460",10,20,False,FLOP,4960,4960,80,"[?s,?h]","[2h,Ah,Ts]","FLOP [board cards 2h,Ah,Ts]
",?,0 days 00:00:19.540000000,19.54,165.33333333333334,?,?,?,?,?,?,?,0.047999999999998266,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
43,0.0,0.0,0.0,0.0,0.0,0.9360000044107436,0.1539999976754189,0.12400001287460315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000022888183597,0.0,191.0833333333333,2.75,2.9166666666666665,26.75,206.91666666666663,1.2400000378489722,1900-01-01 13:11:07.083333,0 days 00:00:21.163333,21.163333,4,1,"13:11:05,460",10,20,False,FLOP,4960,4960,80,"[?s,?h]","[2h,Ah,Ts]","FLOP [board cards 2h,Ah,Ts]
",?,0 days 00:00:19.540000000,19.54,165.33333333333334,?,?,?,?,?,?,?,0.047999999999998266,?,?,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
